,carat,x,y,z,price,cut/carat,color/carat,clarity/carat
35782,0.91,6.29,6.24,3.66,3408,5.4945054945054945,3.2967032967032965,2.1978021978021975
35783,0.54,5.22,5.24,3.23,1804,5.555555555555555,7.4074074074074066,9.25925925925926
35784,0.51,5.27,5.23,3.11,1662,7.8431372549019605,11.76470588235294,7.8431372549019605
35785,0.34,4.46,4.49,2.78,596,11.76470588235294,8.823529411764705,14.705882352941176
35786,0.34,4.53,4.55,2.73,984,11.76470588235294,20.588235294117645,17.64705882352941
35787,0.54,5.23,5.2,3.27,1287,5.555555555555555,7.4074074074074066,3.7037037037037033
35788,0.39,4.73,4.77,2.95,828,7.692307692307692,12.82051282051282,10.256410256410255
35789,0.7,5.53,5.48,3.64,1814,1.4285714285714286,2.857142857142857,5.714285714285714
35790,1.24,6.91,6.87,4.23,6965,3.2258064516129035,5.645161290322581,1.6129032258064517
35791,0.33,4.43,4.47,2.75,955,9.09090909090909,15.15151515151515,21.21212121212121
35792,0.33,4.47,4.52,2.78,957,15.15151515151515,18.18181818181818,24.242424242424242
35793,1.2,6.87,6.79,4.15,5822,3.3333333333333335,2.5,2.5
35794,1.21,6.82,6.77,4.18,5387,3.3057851239669422,4.132231404958678,1.6528925619834711
35795,0.27,4.14,4.17,2.56,470,11.11111111111111,22.22222222222222,18.51851851851852
35796,0.41,4.86,4.8,2.93,1431,9.75609756097561,14.634146341463415,17.073170731707318
35797,0.57,5.35,5.4,3.22,1689,7.017543859649123,8.771929824561404,8.771929824561404
35798,1.11,6.62,6.67,4.01,5000,4.504504504504504,3.603603603603603,2.7027027027027026
35799,1.21,6.74,6.69,4.23,4913,3.3057851239669422,2.479338842975207,1.6528925619834711
35800,0.53,5.18,5.14,3.23,1956,5.660377358490566,13.20754716981132,7.547169811320754
35801,0.72,5.71,5.75,3.59,2584,5.555555555555555,6.944444444444445,5.555555555555555
35802,0.65,5.57,5.6,3.45,1862,4.615384615384615,9.23076923076923,4.615384615384615
35803,0.52,5.31,5.27,3.11,2553,7.692307692307692,13.461538461538462,13.461538461538462
35804,0.39,4.61,4.66,2.91,511,12.82051282051282,15.384615384615383,2.564102564102564
35805,1.01,6.45,6.6,3.91,4788,4.9504950495049505,3.9603960396039604,2.9702970297029703
35806,1.05,6.45,6.5,4.01,4608,3.8095238095238093,2.857142857142857,2.857142857142857
35807,0.5,5.08,5.11,3.11,1197,10.0,10.0,6.0
35808,0.54,5.21,5.25,3.28,1422,7.4074074074074066,7.4074074074074066,7.4074074074074066
35809,0.33,4.46,4.42,2.72,854,12.121212121212121,12.121212121212121,15.15151515151515
35810,0.38,4.6,4.64,2.85,633,10.526315789473685,5.2631578947368425,10.526315789473685
35811,0.43,4.85,4.88,2.97,774,11.627906976744185,16.27906976744186,6.976744186046512
35812,0.33,4.42,4.4,2.74,854,9.09090909090909,12.121212121212121,15.15151515151515
35813,1.56,7.46,7.4,4.6,10990,2.564102564102564,1.923076923076923,1.923076923076923
35814,1.37,7.13,7.16,4.44,6339,2.18978102189781,0.7299270072992701,2.18978102189781
35815,2.15,8.38,8.33,5.09,13006,1.3953488372093024,0.9302325581395349,1.3953488372093024
35816,2.41,8.85,8.76,5.17,15248,1.6597510373443982,1.2448132780082988,0.8298755186721991
35817,0.51,5.1,5.07,3.23,1443,9.803921568627452,11.76470588235294,5.88235294117647
35818,0.6,5.34,5.38,3.37,1022,8.333333333333334,1.6666666666666667,3.3333333333333335
35819,1.31,7.08,7.05,4.37,9085,2.2900763358778624,3.0534351145038165,3.0534351145038165
35820,0.64,5.56,5.57,3.44,1880,4.6875,4.6875,4.6875
35821,0.34,4.48,4.51,2.74,745,11.76470588235294,17.64705882352941,11.76470588235294
35822,0.33,4.46,4.49,2.76,761,9.09090909090909,15.15151515151515,18.18181818181818
35823,0.33,4.45,4.47,2.73,521,9.09090909090909,9.09090909090909,12.121212121212121
35824,1.46,7.29,7.25,4.53,8421,2.0547945205479454,4.109589041095891,1.36986301369863
35825,0.35,4.54,4.58,2.8,706,8.571428571428571,14.285714285714286,11.428571428571429
35826,1.07,6.62,6.67,1.07,5909,2.803738317757009,4.672897196261682,2.803738317757009
35827,1.58,7.52,7.58,4.53,13917,1.8987341772151898,3.1645569620253164,2.531645569620253
35828,1.03,6.44,6.49,4.01,5093,2.912621359223301,2.912621359223301,2.912621359223301
35829,1.5,7.34,7.28,4.49,9374,2.6666666666666665,3.3333333333333335,1.3333333333333333
35830,1.13,6.74,6.71,4.15,5316,3.5398230088495577,1.7699115044247788,4.424778761061948
35831,1.14,6.6,6.67,4.14,4875,4.385964912280702,3.5087719298245617,1.7543859649122808
35832,1.2,6.68,6.79,4.25,5609,4.166666666666667,3.3333333333333335,1.6666666666666667
35833,1.18,6.81,6.76,4.2,8556,2.5423728813559325,3.3898305084745766,4.237288135593221
35834,0.36,4.52,4.55,2.83,631,13.88888888888889,16.666666666666668,8.333333333333334
35835,0.53,5.21,5.23,3.2,1952,5.660377358490566,13.20754716981132,9.433962264150942
35836,0.41,4.76,4.79,2.94,539,9.75609756097561,4.878048780487805,4.878048780487805
35837,0.41,4.75,4.79,2.88,725,12.195121951219512,14.634146341463415,7.317073170731708
35838,1.2,6.69,6.65,4.19,4387,3.3333333333333335,3.3333333333333335,1.6666666666666667
35839,0.54,5.26,5.31,3.22,2502,5.555555555555555,11.11111111111111,11.11111111111111
35840,0.46,4.94,4.99,3.09,1450,6.521739130434782,6.521739130434782,17.391304347826086
35841,1.23,7.01,6.96,4.25,6557,2.4390243902439024,5.691056910569106,2.4390243902439024
35842,0.3,4.31,4.34,2.68,348,10.0,6.666666666666667,6.666666666666667
35843,0.39,4.74,4.76,2.89,849,7.692307692307692,5.128205128205128,15.384615384615383
35844,1.71,7.64,7.7,4.76,14017,1.7543859649122808,1.7543859649122808,2.3391812865497075
35845,0.81,5.97,6.04,3.71,4127,3.7037037037037033,4.938271604938271,7.4074074074074066
35846,1.16,6.68,6.72,4.19,12989,2.586206896551724,6.03448275862069,5.172413793103448
35847,0.46,4.93,4.79,3.06,1139,8.695652173913043,10.869565217391305,10.869565217391305
35848,0.26,4.07,4.11,2.52,657,11.538461538461538,19.23076923076923,30.769230769230766
35849,1.23,6.8,6.84,4.26,5412,3.252032520325203,1.6260162601626016,2.4390243902439024
35850,0.34,4.53,4.47,2.77,880,8.823529411764705,14.705882352941176,11.76470588235294
35851,0.51,5.15,5.18,3.17,2027,5.88235294117647,7.8431372549019605,13.72549019607843
35852,0.6,5.4,5.44,3.34,1912,8.333333333333334,6.666666666666667,8.333333333333334
35853,0.3,4.26,4.3,2.65,984,10.0,13.333333333333334,13.333333333333334
35854,1.57,7.38,7.44,4.59,11040,1.910828025477707,1.2738853503184713,1.910828025477707
35855,0.76,5.83,5.86,3.65,2451,5.2631578947368425,7.894736842105263,2.6315789473684212
35856,0.43,4.8,4.82,2.98,1207,9.30232558139535,9.30232558139535,16.27906976744186
35857,1.01,6.49,6.52,3.94,4916,4.9504950495049505,3.9603960396039604,2.9702970297029703
35858,0.28,4.2,4.24,2.61,642,17.857142857142854,21.428571428571427,21.428571428571427
35859,0.35,4.59,4.54,2.78,709,8.571428571428571,5.714285714285714,14.285714285714286
35860,0.57,5.32,5.34,3.32,1333,5.2631578947368425,12.280701754385966,3.5087719298245617
35861,1.1,6.61,6.67,4.09,5226,4.545454545454545,6.363636363636363,1.8181818181818181
35862,0.41,4.74,4.8,2.94,908,12.195121951219512,9.75609756097561,12.195121951219512
35863,1.0,6.32,6.36,3.93,4204,2.0,5.0,2.0
35864,1.02,6.41,6.44,4.0,6191,2.941176470588235,6.862745098039215,2.941176470588235
35865,0.3,4.26,4.25,2.7,878,16.666666666666668,13.333333333333334,20.0
35866,0.93,6.22,6.26,3.87,4546,3.225806451612903,4.301075268817204,3.225806451612903
35867,0.72,5.73,5.69,3.54,2795,5.555555555555555,9.722222222222223,2.7777777777777777
35868,2.0,7.65,7.61,5.16,18515,0.5,2.0,2.0
35869,0.36,4.56,4.58,2.82,753,13.88888888888889,11.11111111111111,16.666666666666668
35870,0.7,5.58,5.64,3.6,2394,2.857142857142857,8.571428571428571,5.714285714285714
35871,0.83,6.05,6.1,3.71,2666,3.6144578313253013,3.6144578313253013,2.4096385542168677
35872,0.33,4.48,4.51,2.77,633,9.09090909090909,9.09090909090909,18.18181818181818
35873,0.9,6.07,6.04,3.88,4234,2.2222222222222223,3.333333333333333,5.555555555555555
35874,1.01,6.53,6.47,3.96,7522,3.9603960396039604,5.9405940594059405,3.9603960396039604
35875,0.33,4.42,4.4,2.76,1002,9.09090909090909,18.18181818181818,15.15151515151515
35876,0.45,4.9,4.75,3.1,1037,2.2222222222222223,11.11111111111111,8.88888888888889
35877,0.51,5.16,5.11,3.15,1781,7.8431372549019605,11.76470588235294,7.8431372549019605
35878,0.53,5.21,5.18,3.24,1363,5.660377358490566,9.433962264150942,5.660377358490566
35879,1.51,7.3,7.33,4.55,12291,3.3112582781456954,1.3245033112582782,5.298013245033113
35880,0.5,5.0,5.03,3.17,1436,4.0,10.0,8.0
35881,0.33,4.43,4.46,2.74,781,15.15151515151515,18.18181818181818,15.15151515151515
35882,0.79,5.96,5.9,3.62,2868,5.063291139240506,7.594936708860759,2.531645569620253
35883,0.62,5.6,5.56,3.31,1253,6.451612903225807,6.451612903225807,4.838709677419355
35884,0.3,4.3,4.26,2.67,844,13.333333333333334,20.0,13.333333333333334
35885,0.8,5.83,5.87,3.73,2941,2.5,6.25,3.75
35886,0.32,4.4,4.42,2.71,561,9.375,9.375,15.625
35887,0.7,5.75,5.8,3.45,2347,2.857142857142857,4.285714285714286,5.714285714285714
35888,0.72,5.78,5.8,3.55,3601,4.166666666666667,8.333333333333334,5.555555555555555
35889,1.08,6.63,6.68,4.02,4455,2.7777777777777777,2.7777777777777777,1.8518518518518516
35890,0.73,5.77,5.81,3.6,2302,4.109589041095891,2.73972602739726,6.8493150684931505
35891,1.01,6.44,6.51,3.94,6499,3.9603960396039604,3.9603960396039604,4.9504950495049505
35892,0.89,6.26,6.23,3.76,2815,4.49438202247191,3.3707865168539324,2.247191011235955
35893,2.25,8.01,7.97,5.41,6653,0.4444444444444444,1.3333333333333333,0.4444444444444444
35894,1.37,7.1,7.05,4.38,5284,2.9197080291970803,0.7299270072992701,1.4598540145985401
35895,1.0,6.45,6.48,3.88,4195,5.0,4.0,2.0
35896,1.02,6.44,6.41,4.03,6333,3.9215686274509802,4.901960784313726,3.9215686274509802
35897,0.9,6.16,6.13,3.92,3246,2.2222222222222223,4.444444444444445,2.2222222222222223
35898,0.7,5.58,5.66,3.57,2401,7.142857142857143,7.142857142857143,4.285714285714286
35899,0.53,5.24,5.29,3.18,1948,5.660377358490566,7.547169811320754,11.320754716981131
35900,2.04,8.18,8.21,5.0,16718,1.4705882352941175,0.9803921568627451,1.4705882352941175
35901,0.6,5.21,5.26,3.42,1350,3.3333333333333335,6.666666666666667,5.0
35902,1.02,6.04,5.97,4.31,4455,0.9803921568627451,2.941176470588235,4.901960784313726
35903,0.54,5.23,5.28,3.26,1065,5.555555555555555,5.555555555555555,5.555555555555555
35904,0.9,6.16,6.24,3.8,3160,3.333333333333333,1.1111111111111112,4.444444444444445
35905,0.43,4.83,4.88,2.98,1056,6.976744186046512,9.30232558139535,13.953488372093023
35906,0.42,4.8,4.84,2.98,1031,7.142857142857143,16.666666666666668,9.523809523809524
35907,1.01,6.47,6.43,3.98,7240,3.9603960396039604,4.9504950495049505,3.9603960396039604
35908,1.01,6.38,6.42,4.0,4969,2.9702970297029703,4.9504950495049505,2.9702970297029703
35909,0.73,5.81,5.86,3.51,2564,6.8493150684931505,8.219178082191782,4.109589041095891
35910,0.54,5.38,5.32,3.15,1687,7.4074074074074066,11.11111111111111,7.4074074074074066
35911,1.52,7.53,7.46,4.42,9057,2.6315789473684212,1.3157894736842106,2.6315789473684212
35912,0.89,6.12,6.01,3.9,3663,2.247191011235955,5.617977528089887,3.3707865168539324
35913,0.71,5.73,5.79,3.53,2219,7.042253521126761,2.8169014084507045,5.633802816901409
35914,1.06,6.47,6.52,4.04,5456,4.716981132075471,2.830188679245283,4.716981132075471
35915,0.51,5.11,5.15,3.17,1343,7.8431372549019605,11.76470588235294,5.88235294117647
35916,0.42,4.82,4.87,2.96,1179,7.142857142857143,9.523809523809524,16.666666666666668
35917,1.0,6.3,6.34,4.02,6349,2.0,4.0,5.0
35918,2.03,8.04,7.93,5.01,15339,0.9852216748768474,0.9852216748768474,1.4778325123152711
35919,1.24,6.85,6.89,4.31,6383,3.2258064516129035,1.6129032258064517,4.838709677419355
35920,1.23,6.84,6.77,4.28,7089,3.252032520325203,2.4390243902439024,3.252032520325203
35921,0.75,6.2,6.04,3.37,1827,1.3333333333333333,1.3333333333333333,4.0
35922,0.41,4.8,4.78,2.94,904,7.317073170731708,14.634146341463415,7.317073170731708
35923,1.02,6.43,6.45,4.0,8401,2.941176470588235,3.9215686274509802,5.88235294117647
35924,1.01,6.35,6.37,4.0,3499,4.9504950495049505,0.9900990099009901,2.9702970297029703
35925,0.32,4.36,4.39,2.72,561,15.625,18.75,9.375
35926,1.01,6.31,6.34,4.07,4766,1.9801980198019802,5.9405940594059405,2.9702970297029703
35927,0.7,5.76,5.8,3.51,2744,4.285714285714286,5.714285714285714,4.285714285714286
35928,1.11,6.67,6.69,4.14,8698,2.7027027027027026,5.405405405405405,3.603603603603603
35929,0.53,5.28,5.33,3.16,1250,9.433962264150942,9.433962264150942,5.660377358490566
35930,0.25,4.01,4.04,2.5,633,20.0,20.0,24.0
35931,0.55,5.25,5.22,3.28,1698,7.2727272727272725,12.727272727272727,5.454545454545454
35932,0.33,4.4,4.45,2.75,723,9.09090909090909,18.18181818181818,12.121212121212121
35933,0.56,5.35,5.42,3.28,1619,5.357142857142857,8.928571428571427,7.142857142857142
35934,1.15,6.65,6.68,4.19,6929,4.347826086956522,5.217391304347826,3.4782608695652177
35935,0.36,4.58,4.54,2.81,1094,8.333333333333334,16.666666666666668,13.88888888888889
35936,1.5,7.4,7.5,4.42,12247,3.3333333333333335,4.0,2.0
35937,1.51,7.28,7.19,4.43,5682,2.6490066225165565,1.3245033112582782,1.3245033112582782
35938,1.01,6.39,6.35,4.04,4185,4.9504950495049505,1.9801980198019802,2.9702970297029703
35939,0.7,5.57,5.61,3.59,2034,7.142857142857143,2.857142857142857,5.714285714285714
35940,0.55,5.27,5.3,3.24,1593,7.2727272727272725,3.6363636363636362,12.727272727272727
35941,0.26,4.09,4.12,2.5,635,15.384615384615383,23.076923076923077,26.923076923076923
35942,1.2,6.79,6.83,4.18,10931,4.166666666666667,4.166666666666667,5.0
35943,1.05,6.5,6.44,4.05,7762,2.857142857142857,5.714285714285714,4.761904761904762
35944,0.73,5.88,5.92,3.48,3466,2.73972602739726,8.219178082191782,6.8493150684931505
35945,0.74,5.85,5.86,3.59,2852,4.054054054054054,5.405405405405405,4.054054054054054
35946,0.76,5.88,5.91,3.63,2663,6.578947368421052,3.9473684210526314,3.9473684210526314
35947,0.76,5.78,5.74,3.65,2517,6.578947368421052,3.9473684210526314,5.2631578947368425
35948,0.31,4.3,4.35,2.69,544,12.903225806451614,12.903225806451614,12.903225806451614
35949,1.02,6.46,6.49,4.01,5702,2.941176470588235,5.88235294117647,2.941176470588235
35950,0.9,6.0,6.05,3.86,3902,2.2222222222222223,3.333333333333333,4.444444444444445
35951,1.71,7.58,7.54,4.81,12755,1.1695906432748537,1.1695906432748537,2.9239766081871346
35952,0.41,4.81,4.85,2.96,1056,7.317073170731708,7.317073170731708,7.317073170731708
35953,1.21,6.85,6.89,4.22,10483,2.479338842975207,3.3057851239669422,5.785123966942149
35954,0.74,5.79,5.85,3.59,3226,6.756756756756757,6.756756756756757,6.756756756756757
35955,0.5,5.12,5.08,3.13,1363,8.0,14.0,6.0
35956,0.32,4.39,4.42,2.72,918,9.375,12.5,25.0
35957,1.52,7.25,7.28,4.58,8280,1.3157894736842106,2.6315789473684212,1.3157894736842106
35958,0.52,5.27,5.24,3.14,2302,7.692307692307692,11.538461538461538,13.461538461538462
35959,0.3,4.29,4.27,2.65,485,13.333333333333334,10.0,6.666666666666667
35960,0.43,4.85,4.88,2.98,943,6.976744186046512,9.30232558139535,11.627906976744185
35961,1.2,6.84,6.88,4.2,9873,3.3333333333333335,3.3333333333333335,5.0
35962,0.31,4.4,4.35,2.7,942,9.67741935483871,22.580645161290324,12.903225806451614
35963,0.59,5.3,5.34,3.34,1556,8.474576271186441,6.779661016949153,6.779661016949153
35964,1.5,7.52,7.47,4.35,8190,2.6666666666666665,4.0,1.3333333333333333
35965,0.92,6.18,6.13,3.85,5023,3.260869565217391,6.521739130434782,5.434782608695652
35966,1.0,6.37,6.41,3.9,5009,5.0,2.0,5.0
35967,1.0,6.57,6.52,3.91,4861,4.0,3.0,4.0
35968,0.41,4.84,4.8,2.92,1082,9.75609756097561,17.073170731707318,12.195121951219512
35969,0.5,5.25,5.2,2.99,1235,4.0,14.0,6.0
35970,1.0,6.34,6.42,4.0,5544,5.0,4.0,4.0
35971,1.37,7.18,7.2,4.42,7346,2.18978102189781,1.4598540145985401,2.9197080291970803
35972,1.23,6.94,6.9,4.27,9547,2.4390243902439024,4.065040650406504,3.252032520325203
35973,0.62,5.65,5.58,3.31,2389,6.451612903225807,4.838709677419355,12.903225806451614
35974,0.57,5.24,5.28,3.33,1100,3.5087719298245617,1.7543859649122808,7.017543859649123
35975,0.41,4.75,4.78,2.97,683,7.317073170731708,17.073170731707318,4.878048780487805
35976,0.32,4.36,4.41,2.73,561,12.5,12.5,12.5
35977,0.54,5.32,5.26,3.19,1786,5.555555555555555,9.25925925925926,7.4074074074074066
35978,0.36,4.57,4.52,2.86,810,8.333333333333334,16.666666666666668,8.333333333333334
35979,0.51,4.99,5.07,3.2,1577,9.803921568627452,11.76470588235294,7.8431372549019605
35980,0.59,5.44,5.49,3.31,2933,8.474576271186441,11.864406779661017,10.16949152542373
35981,1.2,6.92,6.83,4.16,5050,2.5,1.6666666666666667,1.6666666666666667
35982,0.53,5.1,5.14,3.21,1592,9.433962264150942,9.433962264150942,7.547169811320754
35983,1.09,6.62,6.7,4.05,8364,2.7522935779816513,3.6697247706422016,5.504587155963303
35984,0.36,4.55,4.58,2.86,727,8.333333333333334,16.666666666666668,13.88888888888889
35985,0.74,5.79,5.87,3.6,3845,4.054054054054054,6.756756756756757,6.756756756756757
35986,0.34,4.48,4.45,2.78,765,8.823529411764705,8.823529411764705,14.705882352941176
35987,0.5,5.02,4.96,3.14,1348,2.0,10.0,10.0
35988,2.05,8.18,8.1,5.04,12857,1.9512195121951221,1.9512195121951221,0.9756097560975611
35989,0.33,4.5,4.53,2.7,772,15.15151515151515,18.18181818181818,12.121212121212121
35990,0.41,4.75,4.8,3.01,717,12.195121951219512,17.073170731707318,7.317073170731708
35991,0.32,4.39,4.34,2.74,828,12.5,12.5,15.625
35992,0.43,4.93,4.91,2.95,1234,9.30232558139535,16.27906976744186,9.30232558139535
35993,1.51,7.45,7.4,4.36,12551,3.3112582781456954,2.6490066225165565,2.6490066225165565
35994,0.7,5.66,5.69,3.55,2089,4.285714285714286,7.142857142857143,4.285714285714286
35995,0.7,5.63,5.59,3.56,1801,7.142857142857143,2.857142857142857,2.857142857142857
35996,0.9,6.07,6.15,3.85,4565,5.555555555555555,4.444444444444445,6.666666666666666
35997,2.01,8.06,8.13,5.03,12814,1.492537313432836,0.49751243781094534,0.9950248756218907
35998,0.32,4.4,4.42,2.74,702,9.375,18.75,12.5
35999,0.9,6.21,6.25,3.79,3662,4.444444444444445,6.666666666666666,2.2222222222222223
36000,1.04,6.4,6.43,4.09,7049,1.923076923076923,3.846153846153846,4.8076923076923075
36001,0.75,5.8,5.75,3.65,2760,6.666666666666667,9.333333333333334,4.0
36002,0.71,5.74,5.68,3.58,2776,5.633802816901409,8.450704225352114,5.633802816901409
36003,0.38,4.71,4.65,2.86,812,7.894736842105263,18.42105263157895,5.2631578947368425
36004,0.37,4.62,4.66,2.85,469,8.108108108108109,2.7027027027027026,8.108108108108109
36005,0.39,4.7,4.72,2.92,988,7.692307692307692,12.82051282051282,15.384615384615383
36006,0.5,5.04,5.01,3.16,1172,8.0,6.0,6.0
36007,1.0,6.33,6.36,4.0,8950,5.0,5.0,6.0
36008,1.01,6.38,6.28,4.03,4242,1.9801980198019802,4.9504950495049505,1.9801980198019802
36009,0.52,5.16,5.19,3.2,1822,5.769230769230769,13.461538461538462,7.692307692307692
36010,0.42,4.81,4.78,2.94,984,7.142857142857143,9.523809523809524,11.904761904761905
36011,1.1,6.45,6.37,4.2,3891,0.9090909090909091,5.454545454545454,2.727272727272727
36012,0.38,4.68,4.63,2.89,1040,7.894736842105263,10.526315789473685,13.157894736842104
36013,0.27,4.13,4.17,2.56,451,11.11111111111111,11.11111111111111,14.814814814814813
36014,0.33,4.47,4.49,2.69,463,15.15151515151515,18.18181818181818,6.0606060606060606
36015,0.28,4.11,4.15,2.6,487,17.857142857142854,21.428571428571427,14.285714285714285
36016,1.0,6.46,6.48,3.99,8958,3.0,5.0,6.0
36017,0.32,4.42,4.45,2.74,926,9.375,15.625,21.875
36018,0.56,5.27,5.23,3.32,1286,8.928571428571427,5.357142857142857,5.357142857142857
36019,1.91,7.82,7.89,4.93,10937,1.0471204188481675,1.0471204188481675,1.0471204188481675
36020,1.01,6.32,6.41,4.06,7528,1.9801980198019802,5.9405940594059405,4.9504950495049505
36021,0.3,4.31,4.34,2.64,447,16.666666666666668,13.333333333333334,10.0
36022,0.91,6.17,6.14,3.83,3746,3.2967032967032965,5.4945054945054945,2.1978021978021975
36023,0.9,6.02,6.07,3.87,4278,2.2222222222222223,6.666666666666666,4.444444444444445
36024,2.01,8.02,8.07,5.05,17877,2.4875621890547266,0.9950248756218907,2.4875621890547266
36025,1.51,7.33,7.27,4.54,13757,2.6490066225165565,3.9735099337748343,2.6490066225165565
36026,0.7,5.43,5.52,3.53,2595,1.4285714285714286,5.714285714285714,8.571428571428571
36027,0.57,5.46,5.4,3.22,1309,7.017543859649123,5.2631578947368425,5.2631578947368425
36028,1.05,6.3,6.22,4.13,3615,0.9523809523809523,4.761904761904762,1.9047619047619047
36029,0.7,5.67,5.71,3.54,3309,4.285714285714286,8.571428571428571,7.142857142857143
36030,0.31,4.36,4.38,2.72,557,9.67741935483871,6.451612903225807,22.580645161290324
36031,2.04,8.17,8.08,5.07,9905,1.9607843137254901,1.9607843137254901,0.49019607843137253
36032,2.19,8.34,8.38,5.08,15032,1.8264840182648403,0.9132420091324202,0.9132420091324202
36033,1.53,7.26,7.31,4.61,7971,3.2679738562091503,1.3071895424836601,1.9607843137254901
36034,1.0,6.41,6.36,3.95,5292,3.0,5.0,3.0
36035,1.03,6.46,6.43,4.05,4764,2.912621359223301,6.796116504854369,1.941747572815534
36036,1.09,6.68,6.63,4.07,4670,2.7522935779816513,3.6697247706422016,1.8348623853211008
36037,0.68,5.72,5.66,3.4,1909,5.88235294117647,10.294117647058822,4.411764705882352
36038,0.3,4.23,4.28,2.62,442,16.666666666666668,6.666666666666667,16.666666666666668
36039,0.3,4.31,4.33,2.67,464,10.0,3.3333333333333335,23.333333333333336
36040,0.28,4.22,4.25,2.58,462,17.857142857142854,7.142857142857142,17.857142857142854
36041,0.34,4.47,4.51,2.78,1014,8.823529411764705,17.64705882352941,20.588235294117645
36042,1.01,6.29,6.33,4.04,6509,1.9801980198019802,3.9603960396039604,4.9504950495049505
36043,0.3,4.34,4.37,2.6,638,16.666666666666668,13.333333333333334,20.0
36044,0.43,4.85,4.78,2.96,948,9.30232558139535,13.953488372093023,6.976744186046512
36045,1.01,6.44,6.47,3.95,5443,2.9702970297029703,6.930693069306931,2.9702970297029703
36046,0.7,5.74,5.77,3.54,1702,4.285714285714286,2.857142857142857,2.857142857142857
36047,0.51,5.15,5.11,3.18,1781,5.88235294117647,11.76470588235294,7.8431372549019605
36048,1.01,6.35,6.41,3.98,3288,4.9504950495049505,3.9603960396039604,0.9900990099009901
36049,0.67,5.7,5.67,3.49,1910,4.477611940298507,5.970149253731343,5.970149253731343
36050,1.52,7.38,7.41,4.57,10851,1.9736842105263157,1.3157894736842106,3.289473684210526
36051,0.34,4.45,4.5,2.74,787,8.823529411764705,20.588235294117645,14.705882352941176
36052,0.52,5.28,5.24,3.15,2467,5.769230769230769,11.538461538461538,13.461538461538462
36053,0.51,5.03,5.07,3.25,1634,9.803921568627452,11.76470588235294,9.803921568627452
36054,0.32,4.41,4.43,2.71,561,9.375,9.375,15.625
36055,1.35,7.1,7.14,4.4,6754,2.222222222222222,0.7407407407407407,2.962962962962963
36056,1.1,6.65,6.69,4.09,8775,2.727272727272727,3.6363636363636362,4.545454545454545
36057,1.55,7.44,7.4,4.6,10937,1.9354838709677418,3.225806451612903,1.2903225806451613
36058,1.5,7.39,7.4,4.52,12055,2.0,2.0,3.3333333333333335
36059,0.34,4.53,4.57,2.72,566,11.76470588235294,14.705882352941176,8.823529411764705
36060,0.51,5.09,5.08,3.23,1574,9.803921568627452,13.72549019607843,5.88235294117647
36061,0.96,6.34,6.31,3.92,3355,4.166666666666667,4.166666666666667,3.125
36062,0.52,5.08,5.12,3.16,1289,9.615384615384615,5.769230769230769,7.692307692307692
36063,0.33,4.44,4.46,2.74,1130,9.09090909090909,18.18181818181818,21.21212121212121
36064,1.03,6.52,6.54,4.04,6250,2.912621359223301,6.796116504854369,2.912621359223301
36065,0.41,4.77,4.74,2.96,1153,7.317073170731708,14.634146341463415,12.195121951219512
36066,0.36,4.59,4.62,2.81,587,8.333333333333334,8.333333333333334,11.11111111111111
36067,1.0,6.47,6.39,3.95,7822,4.0,4.0,8.0
36068,0.51,5.18,5.15,3.12,1781,5.88235294117647,11.76470588235294,7.8431372549019605
36069,1.7,7.63,7.59,4.74,13766,2.3529411764705883,2.9411764705882355,1.7647058823529411
36070,1.2,6.78,6.68,4.26,6000,4.166666666666667,2.5,3.3333333333333335
36071,1.06,6.62,6.67,3.96,5328,4.716981132075471,5.660377358490566,2.830188679245283
36072,1.2,6.73,6.66,4.33,2809,0.8333333333333334,4.166666666666667,0.8333333333333334
36073,0.7,5.52,5.59,3.61,2117,2.857142857142857,4.285714285714286,4.285714285714286
36074,1.27,6.99,6.94,4.24,5690,3.149606299212598,1.574803149606299,2.3622047244094486
36075,0.75,5.85,5.82,3.61,2961,5.333333333333333,4.0,6.666666666666667
36076,0.25,4.06,4.07,2.52,438,12.0,16.0,20.0
36077,0.7,5.67,5.76,3.48,2537,7.142857142857143,8.571428571428571,4.285714285714286
36078,0.42,4.84,4.79,2.99,1087,7.142857142857143,9.523809523809524,9.523809523809524
36079,0.35,4.56,4.51,2.83,1063,8.571428571428571,20.0,11.428571428571429
36080,2.01,8.14,8.09,4.96,15908,1.9900497512437814,1.492537313432836,1.9900497512437814
36081,0.41,4.77,4.82,2.99,1259,7.317073170731708,9.75609756097561,19.51219512195122
36082,1.02,6.44,6.5,3.95,3601,4.901960784313726,0.9803921568627451,1.9607843137254901
36083,0.4,4.68,4.7,2.94,737,12.5,12.5,7.5
36084,0.41,4.84,4.8,2.91,1192,9.75609756097561,12.195121951219512,14.634146341463415
36085,0.9,6.09,6.2,3.82,3256,5.555555555555555,4.444444444444445,2.2222222222222223
36086,1.01,6.48,6.5,3.79,5700,1.9801980198019802,6.930693069306931,2.9702970297029703
36087,0.41,4.78,4.75,2.95,1181,9.75609756097561,17.073170731707318,14.634146341463415
36088,0.71,5.64,5.67,3.55,1841,7.042253521126761,1.4084507042253522,4.225352112676057
36089,0.74,5.8,5.77,3.58,2805,5.405405405405405,6.756756756756757,5.405405405405405
36090,1.7,7.65,7.57,4.75,17360,1.7647058823529411,2.9411764705882355,2.3529411764705883
